0,USL,United Soccer League,United States
4,2818565,86,sub,212985,255747,45806
4,2818565,36,yellow,72109,-1,33414
3,2818562,2017-04-02,46717,4115,Sportsplex at Matthews,2048,Kevin Broadley,Mike Jeffries,Mike Anhaeuser,4-2-3-1,4-4-2,297422,174718,142194,152607,492939,170545,414113,271199,489617,60533,140204,367070,218156,259271,171116,77661,354585,272851,318461,189782,68436,255918
4,2818562,70,goal,189782,272851,4115
4,2818562,77,goal,367070,318461,4115
4,2818562,69,sub,140204,152859,46717
4,2818562,70,sub,259271,455727,4115
4,2818562,76,sub,414113,206798,46717
4,2818562,76,sub,174718,417624,46717
4,2818562,81,sub,189782,84017,4115
4,2818562,87,sub,77661,374282,4115
4,2818562,32,yellow,367070,-1,4115
4,2818562,42,yellow,142194,-1,46717
4,2818562,49,yellow,174718,-1,46717
4,2818562,68,yellow,489617,-1,46717
3,2819251,2017-04-02,23565,46823,Al Lang Stadium,4326,Caleb Mendez,Stuart Campbell,Jason Bent,4-2-3-1,3-5-2,191921,43086,22162,221947,271716,8317,3876,173490,23592,228503,87053,364644,495565,377109,429458,371460,364636,221623,497483,482624,28153,417350
4,2819251,12,goal,271716,173490,23565
4,2819251,20,goal,87053,173490,23565
4,2819251,22,goal,3876,8317,23565
4,2819251,70,goal,228500,87053,23565
4,2819251,21,sub,495565,446657,46823
4,2819251,45,sub,28153,208305,46823
4,2819251,66,sub,3876,228500,23565
4,2819251,71,sub,173490,367385,23565
4,2819251,71,sub,497483,189031,46823
4,2819251,81,sub,228503,417393,23565
4,2819251,76,yellow,271716,-1,23565
4,2819251,79,yellow,377109,-1,46823
3,2819252,2017-04-02,24260,51694,ONEOK Field,,Jon Freemon,David Vaudreuil,Junior Gonzalez,4-2-3-1,4-2-3-1,364629,165090,210374,373927,59545,182990,345626,28753,413158,364624,423453,445608,429308,417615,497355,357280,214614,259892,214835,157429,429303,240406
4,2819252,31,goal,413158,423453,24260
4,2819252,45,sub,240406,429306,51694
4,2819252,60,sub,423453,482623,24260
4,2819252,72,sub,165090,227330,24260
4,2819252,73,sub,157429,424209,51694
4,2819252,83,sub,214835,217294,51694
4,2819252,88,sub,364624,250368,24260
4,2819252,62,yellow,210374,-1,24260
4,2819252,69,yellow,59545,-1,24260
3,2818563,2017-04-02,45805,38946,Weidner Field,2032,Younes Marrakchi,Steve Trittschuh,Jimmy Nielsen,4-5-1 flat,4-5-1,424201,321310,495924,308515,179369,360299,73728,429323,364673,321535,39357,157017,213814,227950,261684,59667,318745,257186,88269,174924,354710,23496
4,2818563,20,goal,364673,321535,45805
4,2818563,26,goal,174924,-1,38946
4,2818563,59,sub,429323,142536,45805
4,2818563,63,sub,318745,364627,38946
4,2818563,64,sub,39357,408050,45805
4,2818563,66,sub,261684,343610,38946
4,2818563,84,sub,23496,321311,38946
4,2818563,85,sub,321535,457196,45805
4,2818563,51,yellow,354710,-1,38946
4,2818563,68,yellow,495924,-1,45805
4,2818563,73,yellow,257186,-1,38946
3,2818567,2017-04-02,45818,39151,Toyota Stadium,5566,Dule Djurasevic,Preki,Paul Dalglish,4-4-2,3-4-3 flat,257099,306391,489378,375471,268287,119534,320234,423966,69356,139713,357093,256582,374246,235874,376594,149447,118071,310646,216477,70772,223449,267640
4,2818567,5,goal,357093,139713,45818
4,2818567,9,goal,375471,357093,45818
4,2818567,11,goal,149447,70772,39151
4,2818567,83,goal,310646,-1,39151
4,2818567,88,own goal,484370,-1,45818
4,2818567,65,sub,320234,320215,45818
4,2818567,70,sub,267640,258702,39151
4,2818567,72,sub,149447,356183,39151
4,2818567,77,sub,139713,313572,45818
4,2818567,77,sub,70772,484370,39151
4,2818567,80,yellow,313572,-1,45818
4,2818567,85,yellow,376594,-1,39151
4,2818567,90,yellow,235874,-1,39151
4,2818567,90,red,118071,-1,39151
3,2818568,2017-04-02,52910,33285,Toyota Field,8074,Marco Vega,Darren Powell,Mike Muñoz,4-2-3-1,4-4-2 double 6,374179,228501,170854,182164,74409,261469,197498,224250,111785,78283,232098,494071,315073,377719,375613,313693,375617,161010,315755,127129,221626,267322
4,2818568,12,goal,74409,78283,52910
4,2818568,29,goal,224250,261469,52910
4,2818568,77,goal,78283,111785,52910
4,2818568,60,sub,267322,242320,33285
4,2818568,64,sub,232098,181586,52910
4,2818568,74,sub,182164,322400,52910
4,2818568,78,sub,224250,489935,52910
4,2818568,90,sub,377719,494070,33285
4,2818568,90,sub,494071,497231,33285
4,2818568,13,yellow,127129,-1,33285
4,2818568,18,yellow,261469,-1,52910
4,2818568,86,red,221626,-1,33285
4,2818568,90,yellow,111785,-1,52910
3,2826306,2017-04-02,54716,46721,Greater Nevada Field,4430,Joseph Dickerson,Ian Russell,Rich Fagan,4-4-2 double 6,4-4-2 double 6,268349,271724,59247,105934,423454,299844,216602,190901,429255,172320,349707,407650,207061,298228,483310,385645,407651,417623,131190,417386,354775,354601
4,2826306,4,goal,268349,105934,54716
4,2826306,8,goal,417623,417386,46721
4,2826306,45,sub,385645,355581,46721
4,2826306,56,sub,299844,308499,54716
4,2826306,58,sub,271724,164560,54716
4,2826306,75,sub,190901,261731,54716
4,2826306,78,sub,483310,424203,46721
4,2826306,85,sub,417623,439740,46721
4,2826306,14,yellow,354775,-1,46721
4,2826306,88,yellow,261731,-1,54716
4,2826306,90,yellow,298228,-1,46721
3,2818566,2017-04-02,40835,31068,Papa Murphys Park,11569,Farhad Dadkho,Paul Buckle,Logan Pause,4-4-2 double 6,4-2-3-1,175618,455981,213312,207242,377112,343564,99856,36764,380916,180447,53964,367391,226580,245320,248043,295436,9975,158693,244147,330696,375472,111197
4,2818566,23,goal,53964,-1,40835
4,2818566,60,goal,53964,180447,40835
4,2818566,68,goal,180447,380916,40835
4,2818566,90,goal,296209,221765,40835
4,2818566,60,sub,330696,289070,31068
4,2818566,71,sub,248043,323165,31068
4,2818566,77,sub,158693,401366,31068
4,2818566,77,sub,180447,113388,40835
4,2818566,82,sub,53964,221765,40835
4,2818566,86,sub,380916,296209,40835
4,2818566,32,yellow,245320,-1,31068
4,2818566,74,yellow,36764,-1,40835
3,2819253,2017-04-02,46720,46719,Starfire Sports Stadium,962,Chipalo Street,Ezra Hendrickson,Andrew Gregor,4-5-1,4-2-3-1,496852,482625,189533,214520,496853,497347,353479,497574,436332,378478,417622,495882,495898,336598,285948,189763,198220,372933,189890,354653,381026,460529
4,2819253,51,goal,198220,369190,46719
4,2819253,64,goal,483047,482625,46720
4,2819253,66,goal,417622,378478,46720
4,2819253,45,sub,381026,369190,46719
4,2819253,62,sub,497347,483047,46720
4,2819253,69,sub,285948,497494,46719
4,2819253,75,sub,378478,463777,46720
4,2819253,80,sub,336598,454110,46719
4,2819253,83,sub,214520,426950,46720
4,2819253,53,yellow,496853,-1,46720
4,2819253,61,yellow,285948,-1,46719
4,2819253,63,yellow,495882,-1,46719
4,2819253,71,yellow,354653,-1,46719
4,2819253,81,yellow,372933,-1,46719
3,2819254,2017-04-05,51773,46823,Orlando City Stadium,1098,Jonathan Weiner,Anthony Pulis,Jason Bent,4-1-4-1,3-5-2,417625,288431,186291,390966,13594,354886,292221,99852,417348,315761,417384,164547,417381,446657,429461,377109,429458,381070,436294,354594,497483,208305
4,2819254,18,goal,186291,-1,51773
4,2819254,30,goal,381070,-1,46823
4,2819254,41,goal,417384,315761,51773
4,2819254,51,goal,13594,315761,51773
4,2819254,45,sub,429461,482624,46823
4,2819254,64,sub,429458,189031,46823
4,2819254,64,sub,186291,493278,51773
4,2819254,69,sub,417381,417350,46823
4,2819254,71,sub,417348,491923,51773
4,2819254,79,sub,417384,487166,51773
4,2819254,16,yellow,186291,-1,51773
4,2819254,37,yellow,417625,-1,51773
4,2819254,55,yellow,417348,-1,51773
4,2819254,57,yellow,446657,-1,46823
4,2819254,68,red,315761,-1,51773
