0,FR1,Ligue 1,France
3,2701600,2016-08-21,618,969,Stade Geoffroy-Guichard,23661,Ruddy Buquet,Christophe Galtier,Frédéric Hantz,3-5-2,4-3-1-2,39910,290549,126711,22390,140497,18901,56794,44045,81460,355370,235540,23938,22386,4811,127076,89637,15844,77826,174094,290587,5303,238639
4,2701600,23,goal,238639,-1,969
4,2701600,47,goal,44045,81460,618
4,2701600,50,goal,355370,235540,618
4,2701600,85,goal,91415,60603,618
4,2701600,53,sub,89637,57449,969
4,2701600,61,sub,290549,60603,618
4,2701600,73,sub,238639,392810,969
4,2701600,77,sub,235540,91415,618
4,2701600,84,sub,355370,410185,618
4,2701600,86,sub,5303,98351,969
4,2701600,56,yellow,290549,-1,618
4,2701600,80,yellow,392810,-1,969
3,2701604,2016-08-21,583,347,Parc des Princes,46011,Francois Letexier,Unai Emery,Philippe Hinschberger,4-3-3 off.,4-2-3-1,45672,127032,46741,282041,126710,7602,55215,182913,48280,45320,77100,182891,170927,68868,98274,12101,18955,129679,12508,52112,205587,38360
4,2701604,52,goal,77100,127032,583
4,2701604,67,goal,126710,45320,583
4,2701604,90,goal,102558,45320,583
4,2701604,65,sub,77100,102558,583
4,2701604,70,sub,205587,410225,347
4,2701604,71,sub,129679,344888,347
4,2701604,72,sub,182913,33923,583
4,2701604,80,sub,55215,18900,583
4,2701604,82,sub,12508,222859,347
4,2701604,31,yellow,127032,-1,583
4,2701604,54,yellow,52112,-1,347
3,2701615,2016-08-26,244,1158,Orange Vélodrome,26193,Antony Gautier,Franck Passi,Sylvain Ripoll,4-4-2 double 6,4-4-2,6270,213841,63252,182579,83002,113707,23914,146143,184892,22388,289587,127181,341942,120651,135490,81663,203655,240497,98315,255220,146805,59957
4,2701615,19,goal,113707,-1,244
4,2701615,70,goal,22388,113707,244
4,2701615,59,sub,289587,354361,244
4,2701615,65,sub,240497,206912,1158
4,2701615,65,sub,255220,112022,1158
4,2701615,72,sub,146143,270411,244
4,2701615,73,sub,341942,352017,1158
4,2701615,84,sub,184892,190685,244
4,2701615,48,yellow,63252,-1,244
4,2701615,51,yellow,81663,-1,1158
3,2701616,2016-08-27,2969,1041,Stade Gaston-Gérard,10369,Johan Hamel,Olivier Dall’Oglio,Bruno Génésio,4-4-2,4-3-3 off.,190786,199704,216499,23874,5543,137841,5348,231025,80173,126552,216426,60561,60577,61892,59597,57480,142021,60542,190393,234781,203496,93720
4,2701616,20,goal,190393,-1,1041
4,2701616,24,goal,80173,216426,2969
4,2701616,37,goal,93720,203496,1041
4,2701616,45,goal,216426,80173,2969
4,2701616,73,goal,290928,-1,2969
4,2701616,88,goal,377393,231025,2969
4,2701616,45,sub,93720,40687,1041
4,2701616,55,sub,80173,290928,2969
4,2701616,62,sub,126552,377393,2969
4,2701616,68,sub,59597,118284,1041
4,2701616,75,sub,216426,72121,2969
4,2701616,77,sub,203496,72479,1041
4,2701616,23,yellow,60577,-1,1041
4,2701616,45,yellow,137841,-1,2969
4,2701616,55,yellow,5348,-1,2969
4,2701616,74,yellow,60542,-1,1041
3,2701619,2016-08-27,347,1420,Stade Saint-Symphorien,14805,Karim Abed,Philippe Hinschberger,Stéphane Moulin,4-2-3-1,4-3-3 off.,182891,170927,68868,98274,12101,18955,129679,52112,222859,205587,38360,193142,92385,282900,57467,57216,134712,18934,282058,285323,54933,315110
4,2701619,43,goal,170927,222859,347
4,2701619,89,goal,68868,18955,347
4,2701619,57,sub,222859,410225,347
4,2701619,63,sub,54933,343052,1420
4,2701619,70,sub,38360,344888,347
4,2701619,76,sub,18934,237125,1420
4,2701619,76,sub,282900,83132,1420
4,2701619,90,sub,12101,18310,347
4,2701619,20,yellow,129679,-1,347
4,2701619,45,yellow,282900,-1,1420
4,2701619,86,yellow,12101,-1,347
4,2701619,87,yellow,134712,-1,1420
3,2701614,2016-08-27,417,1082,Allianz Riviera,16355,Francois Letexier,Lucien Favre,Frédéric Antonetti,4-1-4-1,4-2-3-1,241231,43256,27305,312862,215876,344596,182889,126687,290551,178614,167329,37760,12096,30757,102744,126673,205503,39883,111482,55409,187847,84481
4,2701614,3,goal,290551,-1,417
4,2701614,27,goal,12096,187847,1082
4,2701614,69,sub,111482,122116,1082
4,2701614,70,sub,27305,215686,417
4,2701614,83,sub,12096,45237,1082
4,2701614,83,sub,187847,111627,1082
4,2701614,90,sub,126687,272631,417
4,2701614,49,yellow,312862,-1,417
4,2701614,63,yellow,27305,-1,417
4,2701614,64,yellow,12096,-1,1082
4,2701614,82,yellow,205503,-1,1082
3,2701618,2016-08-27,1162,595,Stade Michel-dOrnano,15695,Lionel Jaffredo,Patrice Garande,François Ciccolini,4-1-4-1,4-4-2,5338,133078,57370,57525,50142,149551,28328,324804,76055,22642,45832,27490,250844,33942,111026,5293,44686,5457,80191,272642,181477,291110
4,2701618,64,goal,28328,76055,1162
4,2701618,90,goal,95680,76055,1162
4,2701618,43,pk save,27490,45832,595
4,2701618,66,sub,5457,157500,595
4,2701618,67,sub,133078,5451,1162
4,2701618,71,sub,324804,95680,1162
4,2701618,76,sub,181477,126413,595
4,2701618,85,sub,272642,170478,595
4,2701618,90,sub,-1,250844,595
4,2701618,90,sub,45832,182312,1162
4,2701618,58,yellow,133078,-1,1162
4,2701618,60,yellow,80191,-1,595
4,2701618,65,yellow,291110,-1,595
4,2701618,68,yellow,181477,-1,595
4,2701618,85,yellow,33942,-1,595
4,2701618,88,yellow,5293,-1,595
3,2701610,2016-08-27,1159,855,Stade Marcel-Picot,15587,Frank Schneider,Pablo Correa,Antoine Kombouaré,4-3-3 off.,4-2-3-1,53306,77348,109720,182904,56802,265569,205519,5406,170916,39924,5345,112822,157491,138049,137745,56820,353365,57372,41063,6986,79893,66407
4,2701610,59,goal,41063,137745,855
4,2701610,79,goal,6986,137745,855
4,2701610,90,pk save,112822,5345,855
4,2701610,63,sub,39924,23952,1159
4,2701610,68,sub,205519,75645,1159
4,2701610,70,sub,66407,52746,855
4,2701610,74,sub,57372,272633,855
4,2701610,78,sub,265569,66791,1159
4,2701610,82,sub,6986,288225,855
4,2701610,39,yellow,353365,-1,855
4,2701610,44,yellow,182904,-1,1159
4,2701610,50,yellow,265569,-1,1159
3,2701613,2016-08-27,969,273,Stade de la Mosson,9163,Benoît Millot,Frédéric Hantz,Christian Gourcuff,4-2-3-1,4-4-1-1,23938,22386,4811,127076,15844,77826,174094,290587,98351,238639,392810,22628,39913,284732,39906,72857,127610,84301,18912,213368,182916,76293
4,2701613,22,goal,22386,77826,969
4,2701613,64,goal,453594,84301,273
4,2701613,46,sub,4811,89637,969
4,2701613,53,sub,213368,453594,273
4,2701613,65,sub,127610,20081,273
4,2701613,69,sub,98351,57449,969
4,2701613,83,sub,392810,5303,969
4,2701613,84,sub,182916,66052,273
4,2701613,38,yellow,15844,-1,969
4,2701613,41,yellow,182916,-1,273
4,2701613,59,yellow,72857,-1,273
3,2701612,2016-08-28,40,995,Matmut Atlantique,23207,Benoît Bastien,Jocelyn Gourvennec,René Girard,4-4-2 double 6,4-3-3 off.,5308,126528,135492,323704,16993,8885,81386,5513,187392,225004,193938,18940,329145,236400,182323,55237,31952,372711,51040,332889,201497,52246
4,2701612,32,goal,193938,16993,40
4,2701612,46,sub,51040,276255,995
4,2701612,48,sub,5513,354352,40
4,2701612,74,sub,187392,181378,40
4,2701612,80,sub,16993,290249,40
4,2701612,81,sub,201497,228999,995
4,2701612,86,sub,52246,140126,995
4,2701612,45,yellow,187392,-1,40
4,2701612,53,yellow,329145,-1,995
4,2701612,83,yellow,135492,-1,40
3,2701611,2016-08-28,618,415,Stade Geoffroy-Guichard,23786,Bartolomeu Varela,Christophe Galtier,Pascal Dupraz,4-3-3 off.,4-4-2 double 6,39910,126711,410185,140497,60603,126699,51540,175961,91415,44045,235540,357117,272622,201737,123021,148754,220878,170903,236041,30321,344152,36500
4,2701611,59,sub,36500,170460,415
4,2701611,65,sub,44045,56794,618
4,2701611,72,sub,220878,80205,415
4,2701611,80,sub,126699,164771,618
4,2701611,82,sub,51540,81460,618
4,2701611,83,sub,30321,290533,415
4,2701611,33,yellow,410185,-1,618
4,2701611,74,yellow,126699,-1,618
4,2701611,87,yellow,236041,-1,415
3,2701617,2016-08-28,162,583,Stade Louis-II,15219,Ruddy Buquet,Leonardo Jardim,Unai Emery,4-4-1-1,4-3-3 off.,27941,225693,46552,258254,157495,28845,161869,182618,29364,241641,60540,45672,127032,46741,282041,126710,7602,182913,102558,48280,45320,77100
4,2701617,13,goal,29364,161869,162
4,2701617,45,goal,225693,258254,162
4,2701617,63,goal,48280,127032,583
4,2701617,80,own goal,127032,161869,162
4,2701617,62,sub,46741,100986,583
4,2701617,70,sub,102558,33923,583
4,2701617,78,sub,60540,42267,162
4,2701617,81,sub,77100,18900,583
4,2701617,90,sub,241641,288496,162
4,2701617,24,yellow,182618,-1,162
4,2701617,27,yellow,48280,-1,583
4,2701617,45,yellow,46741,-1,583
3,2701624,2016-09-09,583,618,Parc des Princes,44327,Benoît Bastien,Unai Emery,Christophe Galtier,4-3-3 off.,3-5-2 flat,45672,282041,126710,181767,100986,18900,33923,7602,102558,134936,77100,39910,56795,126711,22390,140497,60603,56794,51540,175961,164771,81460
4,2701624,67,goal,77100,33923,583
4,2701624,90,goal,91415,126711,618
4,2701624,46,sub,126710,45184,583
4,2701624,58,sub,134936,45320,583
4,2701624,62,sub,56795,149652,618
4,2701624,68,sub,18900,48280,583
4,2701624,72,sub,51540,98349,618
4,2701624,79,sub,164771,91415,618
4,2701624,25,yellow,102558,-1,583
4,2701624,38,yellow,175961,-1,618
4,2701624,56,yellow,51540,-1,618
4,2701624,66,yellow,126711,-1,618
4,2701624,69,yellow,140497,-1,618
4,2701624,71,yellow,45184,-1,583
3,2701623,2016-09-10,1041,40,Groupama Stadium,40976,Ruddy Buquet,Bruno Génésio,Jocelyn Gourvennec,4-3-3 off.,4-4-2 double 6,60561,346289,23960,61892,57480,142021,118284,118287,60542,292822,93720,5308,39717,139279,135492,323704,16993,400485,8885,81386,225004,193938
4,2701623,2,goal,292822,-1,1041
4,2701623,33,goal,323704,135492,40
4,2701623,71,goal,81386,400485,40
4,2701623,90,goal,16993,181378,40
4,2701623,58,sub,292822,234781,1041
4,2701623,64,sub,225004,66415,40
4,2701623,69,sub,142021,190393,1041
4,2701623,72,sub,323704,333802,40
4,2701623,79,sub,193938,181378,40
4,2701623,82,sub,61892,353948,1041
4,2701623,87,sub,-1,93720,1041
4,2701623,60,yellow,39717,-1,40
4,2701623,67,red,60542,-1,1041
4,2701623,75,yellow,61892,-1,1041
4,2701623,85,yellow,118287,-1,1041
3,2701620,2016-09-10,1158,1159,Stade du Moustoir,8323,Olivier Thual,Sylvain Ripoll,Pablo Correa,4-4-1-1,4-3-3 off.,127181,12906,154199,120651,203517,112022,203655,39909,98315,146805,59957,53306,77348,109720,182904,56802,265569,66791,5406,170916,39924,5345
4,2701620,32,goal,265569,5345,1159
4,2701620,88,goal,75645,374040,1159
4,2701620,61,sub,112022,206912,1158
4,2701620,62,sub,203655,20622,1158
4,2701620,68,sub,39924,75645,1159
4,2701620,68,sub,39909,255220,1158
4,2701620,73,sub,5345,127098,1159
4,2701620,82,sub,5406,374040,1159
4,2701620,31,yellow,5345,-1,1159
4,2701620,45,yellow,5406,-1,1159
4,2701620,56,yellow,170916,-1,1159
4,2701620,84,yellow,66791,-1,1159
4,2701620,84,yellow,109720,-1,1159
3,2701626,2016-09-10,1420,2969,Stade Raymond Kopa,9553,Mikael Lesage,Stéphane Moulin,Olivier Dall’Oglio,4-3-3 off.,4-4-2 double 6,193142,92385,83132,57467,57216,134712,18934,282058,285323,237125,315110,190786,199704,216499,23874,5543,137841,5348,231025,80173,126552,216426
4,2701626,8,goal,80173,126552,2969
4,2701626,15,goal,237125,18934,1420
4,2701626,67,goal,282058,343052,1420
4,2701626,75,goal,315110,18934,1420
4,2701626,38,sub,137841,290928,2969
4,2701626,46,sub,285323,343052,1420
4,2701626,54,sub,80173,111036,2969
4,2701626,70,sub,237125,118078,1420
4,2701626,74,sub,216426,377393,2969
4,2701626,83,sub,18934,214532,1420
4,2701626,18,yellow,23874,-1,2969
4,2701626,19,yellow,134712,-1,1420
4,2701626,30,yellow,5543,-1,2969
4,2701626,34,yellowred,134712,-1,1420
4,2701626,48,yellow,231025,-1,2969
4,2701626,50,yellowred,231025,-1,2969
4,2701626,69,yellow,282058,-1,1420
3,2701629,2016-09-10,855,969,Stade du Roudourou,12630,Clément Turpin,Antoine Kombouaré,Frédéric Hantz,4-4-2 double 6,4-2-3-1,112822,157491,138049,137745,56820,353365,57372,41063,6986,79893,66407,23938,22386,127076,89637,15844,77826,174094,290587,160080,98351,392810
4,2701629,10,goal,174094,98351,969
4,2701629,36,goal,353365,41063,855
4,2701629,65,sub,6986,52746,855
4,2701629,66,sub,392810,5303,969
4,2701629,77,sub,98351,238639,969
4,2701629,78,sub,66407,288225,855
4,2701629,87,sub,79893,18909,855
4,2701629,38,yellow,77826,-1,969
4,2701629,78,yellow,288225,-1,855
3,2701621,2016-09-10,1082,162,Stade Pierre-Mauroy,29373,Tony Chapron,Frédéric Antonetti,Leonardo Jardim,4-2-3-1,4-4-1-1,37760,17179,30757,102744,45237,205503,39883,55409,187847,122116,84481,5880,225693,46552,258254,28845,161869,182618,42267,241641,262608,60540
4,2701621,2,goal,161869,-1,162
4,2701621,17,goal,262608,-1,162
4,2701621,47,goal,225693,60540,162
