0,DK1-2016,Alka Superligaen,Denmark
2,186064,Lasse Petry,1992-09-19,Smørumnedre,Denmark,172,Denmark,N/A,CM,369,6,225000
2,419500,Collins Tanor,1998-01-04,Brong-Ahafo,Ghana,175,Ghana,N/A,DM,5818,-1,135000
2,232964,Emiliano Marcondes,1995-03-09,Hvidovre,Denmark,182,Denmark,Brazil,CF,1148,10,2250000
2,45622,Ernest Asante,1988-11-06,Sunyani,Ghana,171,Ghana,N/A,RW,2524,12,720000
2,268327,Mathias Rasmussen,1997-11-25,N/A,N/A,172,Norway,N/A,LW,2778,14,315000
2,355514,Adnan Mohammad,1996-07-02,N/A,N/A,177,Pakistan,Denmark,LW,369,-1,270000
2,232088,Souheib Dhaflaoui,1996-05-08,N/A,N/A,170,Tunisia,Denmark,CF,5091,27,135000
2,488785,Martin Frese,1998-01-04,N/A,N/A,-1,Denmark,N/A,LW,2778,-1,45000
1,5724,Randers FC,DK1-2016,33
2,103440,Hannes Thór Halldórsson,1984-04-27,Reykjavík,Iceland,194,Iceland,N/A,GK,10625,1,315000
2,464983,Jonas Dakir,1997-04-18,N/A,N/A,191,Denmark,N/A,GK,5724,-1,90000
2,94293,Erik Marxen,1990-12-02,N/A,N/A,185,Denmark,N/A,LB,5724,11,360000
2,100980,Mads Fenger,1990-09-10,N/A,N/A,185,Denmark,N/A,CB,1059,13,225000
2,23111,Johnny Thomsen,1982-02-26,Fredericia,Denmark,180,Denmark,N/A,RB,5724,4,180000
2,42366,Mads Agesen,1983-03-17,Thisted,Denmark,190,Denmark,N/A,CB,123,5,-1
2,50691,Kasper Fisker,1988-05-22,N/A,N/A,169,Denmark,N/A,CM,206,16,630000
2,293134,Mikkel Kallesöe,1997-04-20,N/A,N/A,193,Denmark,N/A,RM,5724,19,315000
2,95472,Joel Allansson,1992-11-03,N/A,N/A,175,Sweden,N/A,CM,5724,20,270000
2,222972,Andreas Bruhn,1994-02-17,N/A,N/A,187,Denmark,N/A,RM,5724,7,180000
2,153637,Mikael Ishak,1993-03-31,Stockholm,Sweden,185,Sweden,Syria,CF,4,-1,2029999
2,195162,Mayron George,1993-10-23,Puerto Limón,Costa Rica,189,Costa Rica,N/A,CF,865,9,360000
2,290405,Edgar Babayan,1995-10-28,Berlin,Germany,180,Armenia,Denmark,LW,5818,-1,315000
2,345749,Marcus Mölvadgaard,1999-08-03,N/A,N/A,189,Denmark,N/A,CF,5724,70,270000
2,129557,Marko Mitrović,1992-06-27,Niš,Serbia,184,Sweden,Serbia,CF,7567,-1,90000
2,355516,Lucas Haren,1997-10-13,N/A,N/A,180,Denmark,N/A,RW,3732,18,90000
2,165812,Frederik Due,1992-07-18,N/A,N/A,187,Denmark,N/A,GK,5724,22,180000
2,201427,Kasper Enghardt,1992-05-27,N/A,N/A,186,Denmark,N/A,CB,5724,2,360000
2,260829,Jonas Bager,1996-07-18,N/A,N/A,182,Denmark,N/A,CB,5724,24,270000
2,464984,Tobias Damsgaard,1998-08-03,N/A,N/A,-1,Denmark,N/A,RB,5724,-1,180000
2,61335,Alexander Fischer,1986-09-16,N/A,N/A,176,Denmark,N/A,LB,1063,21,180000
2,506202,Casper Lykke,A--0N,N/A,N/A,-1,Denmark,N/A,RB,5874,-1,-1
2,253210,Nicolai Poulsen,1993-08-15,N/A,N/A,176,Denmark,N/A,CM,5724,38,450000
2,73662,Joni Kauko,1990-07-12,Turku,Finland,188,Finland,N/A,DM,3426,6,270000
2,320272,Frederik Lauenborg,1997-05-18,N/A,N/A,181,Denmark,N/A,CM,5724,-1,180000
2,289855,Brandur Olsen,1995-12-19,Skálavík,Faroe Island,178,Faroe Island,N/A,CM,1185,8,135000
2,46162,Nikola Djurdjic,1986-04-01,Pirot,Jugoslawien (SFR),186,Serbia,N/A,CF,1059,28,540000
2,75568,Viktor Lundberg,1991-03-04,N/A,N/A,187,Sweden,N/A,CF,1109,23,360000
2,52117,Marvin Pourié,1991-01-08,Werne,Germany,185,Germany,N/A,CF,48,10,315000
